username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
NoticiasCaracol;2019-11-22 06:10;2;12;"El transporte publico de su ciudad presenta problemas por vandalismo luego del paro nacional Envienos su reporte via foto o video mencionando a SobreElParoYo";;@ NoticiasCaracol;# foto# video# SobreElParoYopic;"1197834765795287041";https://twitter.com/NoticiasCaracol/status/1197834765795287041;Muy negativo;0.15182672170447195
serycon;2019-11-22 06:09;0;0;"El egomaniaco del Petro ahora se quiere aduenar del Paro Nacional Las2orillas";;;;"1197834472357613569";https://twitter.com/serycon/status/1197834472357613569;Muy negativo;0.014296076542513055
LILIANAESCUDERO;2019-11-22 06:09;0;0;"No dijo NADA respecto a las soluciones del paro NACIONAL el paro SIGUE HOY 22N CACEROLAZOS EN TODAS LAS CIUDADES DEL PAIS";;;;"1197834379936051201";https://twitter.com/LILIANAESCUDERO/status/1197834379936051201;Muy negativo;0.04436880643889428
RedMasNoticias;2019-11-22 06:08;2;2;"Bogota Debido a las afectaciones en la infraestructura de las estaciones de durante las protestas del ParoNacional no podran operar por danos Policarpa Sabana U Nacional y Ciudad Universitaria";;@ TransMilenio@ GiovanniCelisSpic;# Bogota# ParoNacional;"1197834151740805121";https://twitter.com/RedMasNoticias/status/1197834151740805121;Muy negativo;0.03205085224268074
RedMasNoticias;2019-11-22 06:03;2;2;"Colombia 42 Personas lesionadas 37 uniformados afectados y 36 capturados en diferentes ciudades del pais hacen parte del balance de la jornada de protestas del ParoNacional entregado por la";;@ PoliciaColombia@ GiovanniCelisS@ DirectorPoliciapic;# Colombia# ParoNacional;"1197832877884497920";https://twitter.com/RedMasNoticias/status/1197832877884497920;Muy negativo;0.08777573289029975
notigludigital;2019-11-22 06:00;0;0;"Paro nacional La calma en el paro de ayer no aguanto toda la jornada Economia";;;;"1197832298105909251";https://twitter.com/notigludigital/status/1197832298105909251;Muy negativo;0.05687243952565208
CaracolDeportes;2019-11-22 06:00;7;27;"Las barras populares de y se unieron al paro nacional y marcharon en conjunto hizo lo propio en Bogota";;@ nacionaloficial@ DIM_Oficial@ SantaFe;;"1197832092979089409";https://twitter.com/CaracolDeportes/status/1197832092979089409;Muy positivo;0.6544834656927708
ghsfcorporativ1;2019-11-22 05:57;0;1;"loquedejaelparo deja a un presidente terco sin escuchar al constituyente primario PARADO EN LA LOMA COMO LA MULA DEL UBERRIMO ParoNacional Paro21Noviembre ParoNacional21N";;;# loquedejaelparo# ParoNacional# Paro21Noviembre# ParoNacional21Npic;"1197831527733833728";https://twitter.com/ghsfcorporativ1/status/1197831527733833728;Muy negativo;0.008380236743296554
andrestellez__g;2019-11-22 05:57;0;0;"Que pena escribir un cartel del Paro Nacional con errores de ortografia y mas asi presumirlo en redes sociales Dios mio se nota que salio a protestar por la educacion jajaja";;;;"1197831426105847808";https://twitter.com/andrestellez__g/status/1197831426105847808;Muy negativo;0.012616178407264785
Gusg1028;2019-11-22 05:55;0;1;"Con los hechos ocurridos Cali Solo demuestran una cosa el ElParoApenasComienza CaliResiste 22N ParoNacional Buenos dias";;;# Cali# ElParoApenasComienza# CaliResiste# 22N# ParoNacional;"1197831058827423744";https://twitter.com/Gusg1028/status/1197831058827423744;Tendencia negativa;0.40259604131027044
CaracolRadio;2019-11-22 05:54;2;11;"CacerolazoPara quien en Colombia Paro que cerro con una sonora expresion de descontento Cuentenos a quien le haria cacerolazo y como vivio la jornada del 21N Llamenos Bogota 3267608 Linea nacional 018000111465 Opine WhatsApp 311 262 56 66";;;# CacerolazoPara;"1197830812621774849";https://twitter.com/CaracolRadio/status/1197830812621774849;Muy negativo;0.004167282748321903
Camilate94;2019-11-22 05:51;0;1;"Despues de ver demasiadas criticas y comentarios negativos por el paro nacional los invito a no tragar entero a pensar que la cabeza la tenemos y no necesariamente de adorno";;;;"1197829877438779392";https://twitter.com/Camilate94/status/1197829877438779392;Muy negativo;0.014395670578773988
ronaldvale83;2019-11-22 05:49;0;0;"Villavicencio ejemplo de civismo en el paro nacional";;;;"1197829441365454848";https://twitter.com/ronaldvale83/status/1197829441365454848;Muy negativo;0.21552226490685852
NoticiasCaracol;2019-11-22 05:48;6;58;"Con olla en mano y en paz asi fue el cacerolazo con el que finalizo la jornada de paro nacional";;;;"1197829079401144320";https://twitter.com/NoticiasCaracol/status/1197829079401144320;Muy negativo;0.10467227252891574
andval001;2019-11-22 05:47;0;0;"Para un titere MENTIROSO cinico indolente e insolente quien despues del hecho historico de ayer solo se dedico a hablar del pillaje e ignoro premeditadamente que el motivo y la razon del Paro Nacional es su gestion a favor de los ricos y poderosos";;;;"1197829060564570112";https://twitter.com/andval001/status/1197829060564570112;Muy negativo;0.0021947866041192544
NoticiasMonter;2019-11-22 05:47;0;0;"Palabras alcade de Cali tras decreto de Toque de queda Paro Nacional noviembre 2019 Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197828986849677312";https://twitter.com/NoticiasMonter/status/1197828986849677312;Muy negativo;0.043062512127213015
lamz410;2019-11-22 05:47;0;0;"Los artistas tambien se unieron al Paro Nacional";;;;"1197828887956393985";https://twitter.com/lamz410/status/1197828887956393985;Muy positivo;0.7861004059131682
crespaymedia;2019-11-22 05:47;0;0;"Cacerolazo en las calles de Colombia durante la jornada de paro nacional";;;;"1197828865332318208";https://twitter.com/crespaymedia/status/1197828865332318208;Muy negativo;0.10047098533961044
YANVIDEL;2019-11-22 05:46;0;0;"La verdad en la noche el control de los agitadores y vandalos vino de mano de parte de la policia nacional y el ejercito aqui en Facatativa El paro magnifico autoregulado hasta las 5 30pm y luego todos los vecinos cuidandonos de los maleantes";;;;"1197828603968475136";https://twitter.com/YANVIDEL/status/1197828603968475136;Muy negativo;0.08972895431972391
NoticiasCaracol;2019-11-22 05:45;51;43;"Vandalos como este opacaron las marchas en algunas ciudades de Colombia durante el paro nacional";;;;"1197828470107062275";https://twitter.com/NoticiasCaracol/status/1197828470107062275;Muy positivo;0.8713710841876118
NoticiasTunja;2019-11-22 05:42;0;1;"Asi se vivio el paro nacional del 21 de noviembre en Colombia Gobierno Politica colombia noticiastunja noticias noticiastunja actualidad";;;# colombia# noticiastunja# noticias# noticiastunja# actualidad;"1197827751010590721";https://twitter.com/NoticiasTunja/status/1197827751010590721;Muy negativo;0.10900664712990005
miltonyes04;2019-11-22 05:41;1;2;"Tanto el vandalo que saqueo como el Policia que abuso deben responder Dejemos de tener medios raseros Los malos deben responder por su actos vengan de donde vengan 22Nov ParoNacional 21Nov Cacerolazo";;;# 22Nov# ParoNacional# 21Nov# Cacerolazo;"1197827331852603392";https://twitter.com/miltonyes04/status/1197827331852603392;Muy negativo;0.003925572753181969
NoticiasCaracol;2019-11-22 05:40;41;116;"Inesperado cacerolazo en distintas partes del pais cerro jornada del paro nacional SobreElParoYo";;;# SobreElParoYopic;"1197827222079340546";https://twitter.com/NoticiasCaracol/status/1197827222079340546;Tendencia negativa;0.2628074489527623
titagarod;2019-11-22 05:39;0;0;"La jornada de paro nacional en Colombia termina con cacerolazos e incidentes aislados via";;@ rtve;;"1197826833754013696";https://twitter.com/titagarod/status/1197826833754013696;Muy negativo;0.17131311199019972
Zulyta_E;2019-11-22 05:38;0;3;"Uds vieron fotos de artistas que impulsaron salir a ParoNacional en las calles Ah es que marcharon desde Miami";;;# ParoNacional;"1197826753697329152";https://twitter.com/Zulyta_E/status/1197826753697329152;Tendencia negativa;0.3639473329148298
NoticiasCaracol;2019-11-22 05:34;4;26;"Participo usted en el paro nacional Vote aqui Unase a la conversacion con SobreElParoYo";;;# SobreElParoYopic;"1197825549374111744";https://twitter.com/NoticiasCaracol/status/1197825549374111744;Tendencia negativa;0.2593451720736147
NellyMosquera3;2019-11-22 05:33;0;0;"Izquierda Tome algo para la diarrea mental se nota que son vandalos pagos por su papa Udu para deslegitimar el paro nacional";;;;"1197825543414136832";https://twitter.com/NellyMosquera3/status/1197825543414136832;Muy negativo;0.04506799818013279
carito3025;2019-11-22 05:33;0;0;"Esto si podria ser una noticia con verdadera importancia Esta es la preservacion de la seguridad de la que habla ParoNacional abusodeautoridad";;@ IvanDuque;# ParoNacional# abusodeautoridadhttps;"1197825351524724737";https://twitter.com/carito3025/status/1197825351524724737;Muy negativo;0.20583451316418774
NoticiasMonter;2019-11-22 05:31;0;0;"Paro Nacional Vandalos no representan el espiritu de los marchantes colombianos Duque Gobierno Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197824879623655425";https://twitter.com/NoticiasMonter/status/1197824879623655425;Muy negativo;0.037275579187359936
NoticiasCaracol;2019-11-22 05:30;5;8;"Estamos al aire Conectese con la PrimeraEdicion de Noticias Caracol Vea como amanece el pais luego de la jornada de marchas durante el paro nacional";;;# PrimeraEdicion;"1197824568699867136";https://twitter.com/NoticiasCaracol/status/1197824568699867136;Tendencia negativa;0.30577142748588065
NoticiasMonter;2019-11-22 05:27;0;0;"Reapertura de estaciones Transmilenio tras Paro Nacional Noviembre 2019 Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197823958374113286";https://twitter.com/NoticiasMonter/status/1197823958374113286;Muy negativo;0.1248266258987346
elbocadillonews;2019-11-22 05:25;0;0;"Paro Nacional PN21 mayoritariamente pacifico empanado por vandalismo culmina con cacerolazo nacional bloqueo del Twitter de Uribe y los servicios gratuitos que deberan ofrecer los bancos en Colombia colombia noticias";;;# PN21# cacerolazo# colombia# noticias;"1197823423982030853";https://twitter.com/elbocadillonews/status/1197823423982030853;Muy negativo;0.2137035121387728
pmerlano;2019-11-22 05:23;0;0;"Comite Nacional de Paro solicita reunion con Duque";;;;"1197822845402910723";https://twitter.com/pmerlano/status/1197822845402910723;Muy negativo;0.1790951425483111
carito3025;2019-11-22 05:22;0;0;"Esta es la manera como preservaran la seguridad Malditos cerdos DeEstoHablamosViejo abusodeautoridad ParoNacional Ojo al ojo Colombian la represion no es solo en Venezuela jamas pense ver esto aqui en Colombia como me duele";;;# DeEstoHablamosViejo# abusodeautoridad# ParoNacional;"1197822595678244864";https://twitter.com/carito3025/status/1197822595678244864;Muy negativo;0.008200259887409331
Johnjafet24;2019-11-22 05:18;0;0;"Hasta somos noticias a nivel internacional VIVA EL PARO NACIONAL y que ojala siga la Lucha el dia de Hoy";;;;"1197821748764385281";https://twitter.com/Johnjafet24/status/1197821748764385281;Tendencia negativa;0.3795492049168983
carito3025;2019-11-22 05:12;0;0;"Este fue el mensaje a los proceres de la Patria diligentes nada corruptos muy humanos y cuidadores de su hermoso pais sarcasmo ColombiaDespierta ParoNacional Paro21Noviembre";;;# sarcasmo# ColombiaDespierta# ParoNacional# Paro21Noviembrepic;"1197820211254181888";https://twitter.com/carito3025/status/1197820211254181888;Muy negativo;0.18479818537722065
NoticiasMonter;2019-11-22 05:11;0;0;"Cali el lunar del paro nacional Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197819768834809856";https://twitter.com/NoticiasMonter/status/1197819768834809856;Muy negativo;0.1806231517115259
miguelfos;2019-11-22 05:06;1;1;"Esto no se detendra el bien ha sido amedrentado la firmeza tenida por violacion a los derechos humanos El Pais vivira la irracionalidad a mayor escala y el odio de la izquierda sera una dolorosa purificacion que generara Anarquia Nos queda rezar y defendernos ParoNacional";;;# ParoNacional;"1197818706493149184";https://twitter.com/miguelfos/status/1197818706493149184;Muy negativo;0.007971416597916035
julianfo_rero;2019-11-22 05:04;0;0;"Sin violencia Sin violencia Sin violencia Pero hay mucho nero que va a la marcha a drogarse y emborracharse senores no hay que generalizar hoy defendi la policia cuando estaban sin hacer nada mas ganas de romper esos neros me dieron que nada ParoNacional 21NSomosTodos";;;# ParoNacional# 21NSomosTodos;"1197818121362558976";https://twitter.com/julianfo_rero/status/1197818121362558976;Muy negativo;0.006302775273935161
CaracolRadio;2019-11-22 05:00;40;93;"Viral Usuarios en las redes reaccionaron tras la alocucion de sobre la jornada del ParoNacional";;@ IvanDuque;# Viral# ParoNacional;"1197816993581125635";https://twitter.com/CaracolRadio/status/1197816993581125635;Muy negativo;0.007925956544390309
NoticiasTunja;2019-11-22 04:57;0;0;"Paro nacional Gobierno dice que autoridades deben dar con vandalos Gobierno Politica colombia noticiastunja noticias noticiastunja actualidad";;;# colombia# noticiastunja# noticias# noticiastunja# actualidad;"1197816303517609984";https://twitter.com/NoticiasTunja/status/1197816303517609984;Muy negativo;0.07243518110821179
carito3025;2019-11-22 04:55;0;0;"Muchos cerdos muero de ira Como es posible Luego eso no es desigualdad de condiciones abusodeautoridad No sabemos el contexto de la situacion pero como persona como hija como hermana considero que asi no es Abusopolicial ParoNacional DeEstoTeHablamosViejo";;;# abusodeautoridad# Abusopolicial# ParoNacional# DeEstoTeHablamosViejohttps;"1197815885102223360";https://twitter.com/carito3025/status/1197815885102223360;Muy negativo;0.007182817568944163
NoticiaBogota;2019-11-22 04:46;1;0;"Por que se decreto el toque de queda en Cali tras marchas del paro nacional Cali Colombia colombia noticiasbogota bogota actualidad colombiabogota";;;# colombia# noticiasbogota# bogota# actualidad# colombiabogota;"1197813690239729665";https://twitter.com/NoticiaBogota/status/1197813690239729665;Muy negativo;0.17712096867778612
javierlassom;2019-11-22 04:45;1;0;"1990 apertura economica conpes reforma financiera y Laboral leyes 50 y 45 1993 Reformas Salud Pension y Ref educativa Leyes 100 y 60 1994 Ref servicios publicos ley 142 1998 crisis financiera y 1x1000 Dto 2331 1999 ESMAD Dtva transitoria 0205 Captan ParoNacional";;;# ParoNacional;"1197813464875581440";https://twitter.com/javierlassom/status/1197813464875581440;Muy negativo;0.007645246625239387
CaracolRadio;2019-11-22 04:45;46;54;"ParoNacional La denuncia fue expuesta a traves de redes sociales y se ve claramente una agresion por parte de uniformados de la Policia";;;# ParoNacional;"1197813218514628609";https://twitter.com/CaracolRadio/status/1197813218514628609;Muy negativo;0.012968873701290608
progresistascol;2019-11-22 04:41;7;6;"Declaracion del Comite Nacional de Paro ParoNacional21Nov";;;# ParoNacional21Novhttp;"1197812258279239681";https://twitter.com/progresistascol/status/1197812258279239681;Tendencia negativa;0.25493275240527036
migueldbustos;2019-11-22 04:32;0;0;"Con cacerolazos cierra jornada caotica de paro nacional cacerolazo";;;# cacerolazo;"1197810029493194752";https://twitter.com/migueldbustos/status/1197810029493194752;Muy negativo;0.08305679078702975
AraucaNoticias;2019-11-22 04:32;0;0;"El movimiento indigena de Ecuador respalda el paro nacional en Colombia";;;;"1197809981552238592";https://twitter.com/AraucaNoticias/status/1197809981552238592;Tendencia negativa;0.25834071297762756
PipeBedoya6;2019-11-22 04:13;1;5;"Cali Paro21Noviembre ParoNacional 21Nov ElParoTieneQueSeguir";;;# Cali# Paro21Noviembre# ParoNacional# 21Nov# ElParoTieneQueSeguirpic;"1197805168408088577";https://twitter.com/PipeBedoya6/status/1197805168408088577;Muy negativo;0.029557088309086824
notigludigital;2019-11-22 04:12;0;0;"Duque condena vandalismo durante paro nacional en Colombia";;;;"1197805134295777280";https://twitter.com/notigludigital/status/1197805134295777280;Muy negativo;0.15445269781340104
NoticiaBogota;2019-11-22 04:06;0;0;"Paro nacional saqueos y disturbios en Bucaramanga y Manizales Otras Ciudades Colombia colombia noticiasbogota bogota actualidad colombiabogota";;;# colombia# noticiasbogota# bogota# actualidad# colombiabogota;"1197803616867885056";https://twitter.com/NoticiaBogota/status/1197803616867885056;Muy negativo;0.06720851211710253
notigludigital;2019-11-22 04:06;0;1;"Con bloqueos en el Transmilenio inicio la jornada del Paro Nacional en Bogota";;;;"1197803463624798209";https://twitter.com/notigludigital/status/1197803463624798209;Muy negativo;0.0177369820395419
AraucaNoticias;2019-11-22 04:03;0;0;"Paro nacional saqueos y disturbios en Bucaramanga y Manizales Otras Ciudades Colombia";;;;"1197802834185601024";https://twitter.com/AraucaNoticias/status/1197802834185601024;Muy negativo;0.11819962591869584
WRadioColombia;2019-11-22 04:00;0;0;"Comienza PrimeraHoraW con al punto con la musica y las voces de la marcha diganos cual es su balance de este gran paro nacional";;@ jeffersonmejiab;# PrimeraHoraW;"1197801895647154176";https://twitter.com/WRadioColombia/status/1197801895647154176;Tendencia negativa;0.4910329133054217
incorruptibless;2019-11-22 03:53;2;1;"En medio de cacerolazo en Bogota poliza agrede a manifestante entre cra 7 y calle 23 esto es violacion de derechos humanos ParoNacional Cacerolazo21N FueraDuque DecimosBasta";;@ IvanDuque;# ParoNacional# Cacerolazo21N# FueraDuque# DecimosBastapic;"1197800205288198144";https://twitter.com/incorruptibless/status/1197800205288198144;Muy negativo;0.00270206179981934
NewsCartagena;2019-11-22 03:43;0;0;"Actos vandalicos y desmanes en la jornada del paro nacional en Cali noticiascolombia actualidad noticiasindias cartagenadeindias cartagena";;;# noticiascolombia# actualidad# noticiasindias# cartagenadeindias# cartagena;"1197797749917392896";https://twitter.com/NewsCartagena/status/1197797749917392896;Muy negativo;0.11416849073087267
LilianaMartinC;2019-11-22 03:42;0;0;"ParoNacional Cacerolazo21N";;;# ParoNacional# Cacerolazo21Npic;"1197797611627040769";https://twitter.com/LilianaMartinC/status/1197797611627040769;Muy negativo;0.03145281223852383
elkarlossanchez;2019-11-22 03:37;0;2;"Como estan sus barrios cali 21n ParoNacional";;;# cali# 21n# ParoNacional;"1197796125069197312";https://twitter.com/elkarlossanchez/status/1197796125069197312;Muy negativo;0.14777893017247803
elkarlossanchez;2019-11-22 03:26;1;10;"Ya me estaba quedando dormido y sonaron las alarmas que noche tan larga cali AsiVaElParo ParoNacional 21n";;;# cali# AsiVaElParo# ParoNacional# 21n;"1197793491226640384";https://twitter.com/elkarlossanchez/status/1197793491226640384;Muy negativo;0.011513807609100453
430Sanara;2019-11-22 03:26;0;0;"Estoy muy molesta la verdad esto que paso es una pelicula de terror mi familia no durmio se metian a las casas a robar estuvieron dando bala desde las terrazas no se esto no fue un paro nacional lo k sucedio";;;;"1197793420066086912";https://twitter.com/430Sanara/status/1197793420066086912;Muy negativo;0.078714121623781
FranciscoAnayaR;2019-11-22 03:22;0;0;"3 21 am Yo sigo dandole a la cacerola pero mis vecinos indolentes me quieren callar ParoNacional Paro21Noviembre";;;# ParoNacional# Paro21Noviembre;"1197792436136894465";https://twitter.com/FranciscoAnayaR/status/1197792436136894465;Muy negativo;0.007674962116952857
99Comt;2019-11-22 03:15;0;0;"Hubo un preaviso de un paro nacional con muchos dias de antelacion Durante las marchas hubo desmanes que son reprochables Los medios le dieron el debido cubrimiento El alcalde decreta toque de queda por unos cuantos desmanes Empieza a circular informacion en Whatsapp";;;;"1197790744213413888";https://twitter.com/99Comt/status/1197790744213413888;Muy negativo;0.00803947910285747
NiiaAcosta;2019-11-22 03:14;0;0;"Acaben ya con esto por favoooooor ParoNacional Paro21Noviembre";;;# ParoNacional# Paro21Noviembre;"1197790323344318466";https://twitter.com/NiiaAcosta/status/1197790323344318466;Muy negativo;0.02760364803760253
NoticiasdePerei;2019-11-22 03:09;0;0;"Policia y MinInterior presentaron balance de la jornada de paro nacional interesante noticiaspereira actualidad";;;# interesante# noticiaspereira# actualidad;"1197789187765932032";https://twitter.com/NoticiasdePerei/status/1197789187765932032;Tendencia negativa;0.377284858924863
hechosyhechos;2019-11-22 03:02;0;0;"Los colombianos que se unieron al paro nacional en el exterior Mundo";;;# Mundo;"1197787469409849345";https://twitter.com/hechosyhechos/status/1197787469409849345;Muy positivo;0.697571441743102
hechosyhechos;2019-11-22 03:02;0;0;"Paro nacional en Colombia los 4 motivos detras de la tensa protesta contra el gobierno de Duque";;;;"1197787445900779520";https://twitter.com/hechosyhechos/status/1197787445900779520;Tendencia negativa;0.4123801232649883
oscar_cuasquer;2019-11-22 03:02;0;0;"Cacerolazo ParoNacional NoDijoNada Paro21Noviembre ElParoSigue Colombia Desde el Sur Ipiales presente";;;# Cacerolazo# ParoNacional# NoDijoNada# Paro21Noviembre# ElParoSigue# Colombia;"1197787444478955520";https://twitter.com/oscar_cuasquer/status/1197787444478955520;Muy negativo;0.0031014659560616143
hechosyhechos;2019-11-22 03:02;0;0;"Alvaro Uribe denuncia que su cuenta de Twitter fue bloqueada durante la jornada del paro nacional en Colombia";;;;"1197787439152222209";https://twitter.com/hechosyhechos/status/1197787439152222209;Muy negativo;0.044887457737958755
hechosyhechos;2019-11-22 03:02;0;0;"Total normalidad en vuelos de Avianca y Latam en dia del paro nacional Economia";;;# Economia;"1197787416536506368";https://twitter.com/hechosyhechos/status/1197787416536506368;Muy negativo;0.0355496630227574
WRadioColombia;2019-11-22 03:00;0;3;"Comienza PrimeraHoraW con al punto con la musica y las voces de la marcha diganos cual es su balance de este gran paro nacional";;@ jeffersonmejiab;# PrimeraHoraW;"1197786796806918144";https://twitter.com/WRadioColombia/status/1197786796806918144;Tendencia negativa;0.4910329133054217
NoticiasCaracol;2019-11-22 03:00;43;49;"Policia acabo tendido en el piso tras ataque a piedra de vandalos durante paro nacional en Cali";;;;"1197786796014178304";https://twitter.com/NoticiasCaracol/status/1197786796014178304;Muy negativo;0.14885923468487403
elkarlossanchez;2019-11-22 02:55;2;20;"Espero que sea la unica vez en mi vida en donde no puedo dormir pensando que en cualquier momento se pueden meter a robar a mi casa cali ParoNacional Paro21Noviembre 21n";;;# cali# ParoNacional# Paro21Noviembre# 21n;"1197785585529868293";https://twitter.com/elkarlossanchez/status/1197785585529868293;Muy negativo;0.002342220904268634
formsofpao;2019-11-22 02:51;0;2;"Querido Santa deseo la renuncia de gracias ParoNacional ElParoSigue";;@ IvanDuque;# ParoNacional# ElParoSigue;"1197784712267345921";https://twitter.com/formsofpao/status/1197784712267345921;Muy negativo;0.030089093386764635
elkarlossanchez;2019-11-22 02:50;0;19;"Alguien mas sin poder dormir cali ParoNacional 21n";;;# cali# ParoNacional# 21n;"1197784476295798784";https://twitter.com/elkarlossanchez/status/1197784476295798784;Muy negativo;0.021913768323547238
willybarrios15;2019-11-22 02:47;0;0;"El paro tiene que seguir El paro tiene que seguir El paro tiene que seguir El paro tiene que seguir El paro tiene que seguir El paro tiene que seguir Cacerolazo desde las 6pm como era costumbre nuestro himno nacional DuqueRenuncie ColombiaDespierta Cacerolazo22N";;;# DuqueRenuncie# ColombiaDespierta# Cacerolazo22Nhttps;"1197783543767818242";https://twitter.com/willybarrios15/status/1197783543767818242;Muy negativo;0.09788581776918971
imvaleren;2019-11-22 02:46;0;4;"Tristemente Colombia es un pais que por historia es violento y ademas de esto las instituciones no sirven y nunca han servido para nada Claro ejemplo la policia en vez de proteger al ciudadano lo que hace es maltratarlo sin importar nada ParoNacional Colombia";;;# ParoNacional# Colombia;"1197783431943458816";https://twitter.com/imvaleren/status/1197783431943458816;Muy negativo;0.004459811615060628
NoticiasMonter;2019-11-22 02:44;0;0;"Paro nacional La calma en el paro de ayer no aguanto toda la jornada Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197782957886464000";https://twitter.com/NoticiasMonter/status/1197782957886464000;Muy negativo;0.03139229091836504
Cokoyc;2019-11-22 02:42;0;1;"Bueno yo necesito que este pais se convierta en un pais mejor a ver si asi si da para que los BTS vengan a colombia ParoNacional Paro21Noviembre ElParoTieneQueSeguir ElParoSigue";;;# ParoNacional# Paro21Noviembre# ElParoTieneQueSeguir# ElParoSiguepic;"1197782290077831168";https://twitter.com/Cokoyc/status/1197782290077831168;Muy negativo;0.19887076197162862
NoticiasMonter;2019-11-22 02:39;0;0;"Paro nacional Cacerolazo en Bogota en apoyo al paro nacional Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197781641994915840";https://twitter.com/NoticiasMonter/status/1197781641994915840;Muy negativo;0.038225048083882635
materocom;2019-11-22 02:35;0;0;"Lo que no muestra RCN y CARACOL del Paro Nacional";;;;"1197780696460337152";https://twitter.com/materocom/status/1197780696460337152;Muy negativo;0.17188398498613564
Brandon_0103;2019-11-22 02:22;0;2;"ParoNacional ColombiaDespierta";;;# ParoNacional# ColombiaDespiertahttps;"1197777481836707842";https://twitter.com/Brandon_0103/status/1197777481836707842;Muy negativo;0.042180575726845075
Cokoyc;2019-11-22 02:12;2;5;"Saben qie seria bien lindo que el ejercito se pusiera del lado del pueblo protegiendo al pueblo ese es su deber no seguir ordenes de un govierno mientras este valla en contrar de su propia gente ParoNacional21Nov ElParoApenasComienza ParoNacional";;;# ParoNacional21Nov# ElParoApenasComienza# ParoNacional;"1197774794613297154";https://twitter.com/Cokoyc/status/1197774794613297154;Muy negativo;0.01863040282883787
materocom;2019-11-22 02:11;0;0;"Opiniones Balance General del Paro Nacional en Colombia Fue exito Total";;;;"1197774464764825602";https://twitter.com/materocom/status/1197774464764825602;Muy positivo;0.7318739478993694
NoticiasdePerei;2019-11-22 02:08;0;0;"Paro Nacional afecto 5 de la operacion aerea nacional MinTransporte interesante noticiaspereira actualidad";;;# interesante# noticiaspereira# actualidad;"1197773836160294912";https://twitter.com/NoticiasdePerei/status/1197773836160294912;Tendencia positiva;0.554779097661882
willybarrios15;2019-11-22 02:07;1;0;"El paro debe continuar pacificamente convocando a un cacerolazo desde las 6pm como era costumbre escuchar nuestro himno nacional DuqueRenuncie ColombiaDespierta Cacerolazo22N";;;# DuqueRenuncie# ColombiaDespierta# Cacerolazo22Nhttps;"1197773501559693313";https://twitter.com/willybarrios15/status/1197773501559693313;Muy negativo;0.06111173742895099
willybarrios15;2019-11-22 02:05;1;1;"El paro debe continuar pacificamente con cacerolazo desde las 6pm como era costumbre escuchar nuestro himno nacional DuqueRenuncie ColombiaDespierta Cacerolazo22N";;;# DuqueRenuncie# ColombiaDespierta# Cacerolazo22Nhttps;"1197773027322290176";https://twitter.com/willybarrios15/status/1197773027322290176;Muy negativo;0.06111173742895099
NoticiasMonter;2019-11-22 02:04;0;0;"Paro Nacional Somos un gobierno que escucha y que construye Duque Gobierno Economia actualidad noticiascolombia monteria noticiasmonteria";;;# actualidad# noticiascolombia# monteria# noticiasmonteria;"1197772806735486976";https://twitter.com/NoticiasMonter/status/1197772806735486976;Muy negativo;0.17759113657006062
willybarrios15;2019-11-22 02:01;0;0;"El paro debe seguir pacificamente con cacerolazo a las 6 00 pm como era costumbre escuchar a nuestro himno nacional Cacerolazo6Pm";;;# Cacerolazo6Pmhttps;"1197772153032237056";https://twitter.com/willybarrios15/status/1197772153032237056;Muy negativo;0.05980906269071536
WRadioColombia;2019-11-22 02:00;13;65;"Los artistas tambien se unieron al Paro Nacional";;;;"1197771697220284417";https://twitter.com/WRadioColombia/status/1197771697220284417;Muy positivo;0.7861004059131682
NoticiasCaracol;2019-11-22 02:00;3;12;"Cacerolazo en distintas partes del pais tras marchas del paro nacional";;;;"1197771694749827073";https://twitter.com/NoticiasCaracol/status/1197771694749827073;Muy negativo;0.0806567512378116
ALEXANDEROCHOA6;2019-11-22 01:59;0;0;"eyyy compa Migo Lo admiro Pero a esto hay que ponerle orden Se de denuncias donde los venezolanos estan haciendo desmanes robos a mano armada aprovechado el desorden de la marcha NO PODEMOS SALIR A PROTESTAR EN DESORDEN VIVA EL PARO NACIONAL";;@ petrogustavo;;"1197771474301530112";https://twitter.com/ALEXANDEROCHOA6/status/1197771474301530112;Muy negativo;0.011106563812147481
crisramon7;2019-11-22 01:58;1;4;"Y a eso iban las motos Cacerolazo ParoNacional";;;# Cacerolazo# ParoNacional;"1197771291719274496";https://twitter.com/crisramon7/status/1197771291719274496;Muy negativo;0.0074127334512593245
edwinacero;2019-11-22 01:55;4;2;"Paro nacional en Colombia en medio de censura a medios allanamientos y militarizacion de calles RT";;;;"1197770612376248320";https://twitter.com/edwinacero/status/1197770612376248320;Muy positivo;0.675758735837236
