id,texto,RT_Count,Favorite_Count
121,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
122,"b'@AlvaroUribeVel La mejor opcion para La Capital. Un hombre honesto, un hombre trabajador. Hay que darle el chance a @MiguelUribeT y darle el chance a #Bogota'",6,0
123,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
124,"b'Tenemos el coraje y la firmeza para defender la seguridad y el desarrollo sostenible. @MiguelUribeT Alcalde, @josiasfiesco Concejo #CD18 #Avancemos https://t.co/pos8SReOkK'",69,0
125,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
126,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
127,b'@CRISTOVISION @GLORIDMQ @Bogota @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS Que meritos tiene Miguel Uribe para ser alcalde ademas del apellido? Como concejal fue pesimo y como secretario no hizo nada',2,0
128,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
129,b'@MiguelUribeT @Vicme100 #Avancemos #MiguelUribeTurbayaAcalde',0,0
130,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
131,"b'Como a muchos nos pasa,la experiencia se nos nota pero la edad no. #Avancemos con @MiguelUribeT que se puede , demosle continuidad a las obras, tengamos metro, acabemos con la inseguridad y la droga en nuestros parques. Por una Bogota de talla mundial, votemos por el  https://t.co/4VqdzoiYNx'",8,0
132,"b'Tenemos el coraje y la firmeza para defender la seguridad y el desarrollo sostenible. @MiguelUribeT Alcalde, @josiasfiesco Concejo #CD18 #Avancemos https://t.co/pos8SReOkK'",69,0
133,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
134,b'Me encanta la familia de @MiguelUribeT  https://t.co/lbREunYM6t',62,0
135,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
136,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",300,0
137,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
138,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
139,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
140,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
141,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
142,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
143,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
144,"b'Bogota le apuesta a @MiguelUribeT hombre de principios, con ideas claras para que el avance de Bogota siga, un hombre que jamas ha sido tildado de ningun acto de corrupcion, Bogota necesita a Miguel Uribe Turbay.'",4,0
145,b'@MiguelUribeT Senor 40 minutos esperando para poder subirme a un bus relleno le parece justo? Por que no mandan mas d20 a santa lucia por que a proposito demoran las rutas? Ni un voto para usted que planea continuar con lo mismo',0,0
146,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
147,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
148,b'El nefasto Alcalde @EnriquePenalosa le hizo un gran dano a Bogota.\nLos bogotanos no deben darle ni un solo voto a quienes destruyeron a Bogota.\n@MiguelUribeT @CarlosFGalan https://t.co/B9HEl3We8b',130,0
149,b'@bogotaampm Mil gracias por la invitacion #MediosBuenaNota . #JavierOspina al @ConcejoDeBogota Marca #CentroDemocratico #17 #CD17 y a la @Bogota @MiguelUribeT #ConMiguelSi',0,0
150,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
151,b'@AlvaroUribeVel @MiguelUribeT es el nuevo MONIGOTE de @AlvaroUribeVel y Bogota caeria en la corrupcion que vive Colombia con el gobierno del ',1,0
152,b'Este domingo los esperamos! #ParquesLibresdeDrogas  @MiguelUribeT en defensa de los parques! #Avancemos #BogotaConfiableySegura https://t.co/euoIMTJbb8',1,0
153,"b'@CifuentesArte @MiguelUribeT Me dan tristeza esos influenciadores que promueven el odio (independientemente de que sea contra Uribe, Petro, Santos Fajardo, Penalosa, Claudia, Coronell, etc).'",0,0
154,b'@pilar_rod @MiguelUribeT Que hermosos. Dios les Bendiga!',0,1
155,b'No me deja de parecer ironico pensar que hay personas que sufren todos los dias el pesimo servicio de @TransMilenio (en todos los sentidos) y aun asi vayan a votar por @MiguelUribeT',0,10
156,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
157,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
158,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
159,b'Me encanta la familia de @MiguelUribeT  https://t.co/lbREunYM6t',62,0
160,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
161,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
162,b'@pilar_rod @MiguelUribeT empezo a tener hijos a los 13 anos?.',0,0
163,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
164,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",779,0
165,"b'Si Bogota comete el gravisimo error de elegir a Claudia Lopez alcaldesa; la inmoralidad, la incoherencia, la decadencia familiar y el desorden estaran a la orden cada dia. Seria vergonzoso. Quienes creemos en Dios tenemos que orar para que esta senora no gane. \n@MiguelUribeT'",27,0
166,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
167,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
168,"b'@AlvaroUribeVel La mejor opcion para La Capital. Un hombre honesto, un hombre trabajador. Hay que darle el chance a @MiguelUribeT y darle el chance a #Bogota'",6,0
169,b'#BogotaDelCuidado \nNO A @ClaudiaLopez @MiguelUribeT @CarlosFGalan SON EL CONTINUI$MO DEL CORRUPTO DELINCUENTE @EnriquePenalosa https://t.co/LyRzViZAKs',0,0
170,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
171,"b'@ghitis @MiguelUribeT Ya tenemos un tonto bueno para nada de presidente, para volverla a cagar colocando a otro tonto delfin en el segundo puesto mas importante del pais, no nos crean tan pendejos, afortunadamente aca los bogotanos si saben elegir, fuera cd ni agua...'",0,0
172,b'@julian09248923 @CRISTOVISION @Bogota @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS La ventaja?',0,0
173,b'@CifuentesArte @MiguelUribeT Ese tipo debe ser recibido en todo el pais como un delincuente.',0,1
174,"b'Hoy entiendo que estas elecciones son determinantes\n\nYo soy mama de dos hijos y tengo algo muy claro:\n \n[?][?]LOS PARQUES SON PARA NUESTROS HIJOS, NO PARA CONSUMIR DROGAS[?][?]\n\nCreo en @MiguelUribeT porque es el unico que se opone al consumo de drogas, el defiende el futuro de mis hijos https://t.co/kwz65crF75'",194,0
175,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
176,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
177,b'@MiguelUribeT Pense que era duque ',0,0
178,b'Me encanta la familia de @MiguelUribeT  https://t.co/lbREunYM6t',62,0
179,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
180,"b'""Me atacan por ser coherente y leal, pero afortunadamente los bogotanos sabran que esperar, saben que pienso y que he hecho"": @MiguelUribeT'",123,0
181,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
182,"b'Tenemos el coraje y la firmeza para defender la seguridad y el desarrollo sostenible. @MiguelUribeT Alcalde, @josiasfiesco Concejo #CD18 #Avancemos https://t.co/pos8SReOkK'",69,0
183,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
184,"b'Miguel Uribe Turbay una persona activa, imparable en su proposito #Avancemos @MiguelUribeT #migueluribeturbayalcalde https://t.co/L938DY4WNL'",2,0
185,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
186,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
187,"b'En campana @MiguelUribeT promete tarifa diferencial para los estudiantes, pero en cuatro anos de gobierno no hicieron nada para implementar el acuerdo que ya existe. \n#Carreta #Despertemos https://t.co/gJP96caPcN'",338,0
188,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
189,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
190,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
191,"b'Bogota le apuesta a @MiguelUribeT hombre de principios, con ideas claras para que el avance de Bogota siga, un hombre que jamas ha sido tildado de ningun acto de corrupcion, Bogota necesita a Miguel Uribe Turbay.'",4,0
192,b'Unidos construiremos una mejor Bogota @AForeroM CD # 1 @MiguelUribeT ! https://t.co/KXkvKq199r',62,0
193,b'?Para usted quien debe ser el proximo alcalde de @Bogota? #DebatesCristovision @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS',464,0
194,"b'?Recuerdan cuando @MiguelUribeT  propuso una consulta? ?Recuerdan que hace 8 anos Galan entrego la alcaldia a Petro? Debemos cobrarle ese egoismo y ese poco amor a la ciudad. Esto ratifica a @MiguelUribeT como el mas coherente, abierto al dialogo y con experiencia. https://t.co/oEN1yNGVcB'",341,0
195,"b'#Medellin como inspiras, que ejemplo das y como demuestras que si es posible! \nOjala mi #Bogota del alma siga sus pasos y elija a @MiguelUribeT para poder seguir avanzando !!\n#Avancemos'",196,0
196,"b'Si Bogota comete el gravisimo error de elegir a Claudia Lopez alcaldesa; la inmoralidad, la incoherencia, la decadencia familiar y el desorden estaran a la orden cada dia. Seria vergonzoso. Quienes creemos en Dios tenemos que orar para que esta senora no gane. \n@MiguelUribeT'",27,0
197,b'Numero de seguidores en twitter:\n\n1. @ClaudiaLopez 1.321K\n2. @HOLLMANMORRIS 506K\n3. @CarlosFGalan 395K\n4. @MiguelUribeT 65K',0,0
198,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
199,b'@CRISTOVISION @Bogota @MiguelUribeT @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS Jjuuuaaaa.  Solo en esta encuesta gana @HOLLMANMORRIS',0,0
200,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
201,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
202,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
203,"b'Me encanta como le estamos dando una ""patada en el culo"" a Uribe y a todos sus lavaperros como @MiguelUribeT en Bogota y sus alrededores'",6,0
204,"b'Como a muchos nos pasa,la experiencia se nos nota pero la edad no. #Avancemos con @MiguelUribeT que se puede , demosle continuidad a las obras, tengamos metro, acabemos con la inseguridad y la droga en nuestros parques. Por una Bogota de talla mundial, votemos por el  https://t.co/4VqdzoiYNx'",8,0
205,"b'Si Bogota comete el gravisimo error de elegir a Claudia Lopez alcaldesa; la inmoralidad, la incoherencia, la decadencia familiar y el desorden estaran a la orden cada dia. Seria vergonzoso. Quienes creemos en Dios tenemos que orar para que esta senora no gane. \n@MiguelUribeT'",27,0
206,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
207,b'La experiencia no se improvisa.\nVotemos por quien SI tiene la experiencia. \n#Avancemos con @MiguelUribeT https://t.co/pOj7yDeROF',330,0
208,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
209,b'Confiamos en que la capital dara su voto inteligente @MiguelUribeT https://t.co/BO065gfl4G',1,0
210,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
211,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
212,"b'Fui Concejal, Presidente del Concejo, Secretario de Gobierno y, en mas de 20 ocasiones, Alcalde encargado. Tengo la experiencia para hacer que Bogota avance. No llegare a aprender con los problemas de la gente.\n\n#Avancemos https://t.co/2Y45AmbmBp'",780,0
213,"b'Acaso tenemos que elegir a alguien por ser hombre o mujer? Dejen la estupidez, la gente no vota por un genero, vota por quien esta capacitado y puede hacer bien las cosas, con mayor razon mi apoyo es para @MiguelUribeT\n\nPopulistas \n#SiUnaMujerGobernara'",81,0
